candidate_id	house	state	constituency_name	constituency_number	full_name	photo_id	party	gender	birthdate	occupation	education	nationality	religion	ward_village	voter_list_number	father	father_nationality	father_religion	mother	mother_nationality	mother_religion
a1ed109611763794401849ac7695b30f	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မွန်ပြည်နယ်	သံဖြူဇရပ်မဲဆန္ဒနယ်	1	ဦးကျန်ရစ်(ခ)လျးဟံမန်	3394	မွန်ဒေသလုံးဆိုင်ရာဒီမိုကရေစီပါတီ	M	6/21/1944	လက်ထောက်အင်ဂျင်နီယာ(စက်မှု) ၊ အငြိမ်းစား	A.G.T.I(M.P)	မွန်	ဗုဒ္ဓ	ကြာအင်းကျေးရွာ	2814	ဦးအောင်ငွေဇင်	မွန်	ဗုဒ္ဓ	ဒေါ်သင်းကြိုင်	−	−
82b7653cf70b8b586db420593e6b110f	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မန္တလေးတိုင်းဒေသကြီး	နွားထိုးကြီးမဲဆန္ဒနယ်	2	ဦးကျော်ညွန့်	971	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	6/23/1944	ကုန်မျိုးစုံရောင်းဝယ်ရေး	၁၀-တန်း	ဗမာ	ဗုဒ္ဓ	အမှတ်-၄ရပ်	905	ဦးလူအောင်(သေဆုံး)	-	-	ဒေါ်မြသောင်း(သေဆုံး)	-	-
e7e5d6e7e87dcf3c1bc4ea1587d50352	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မကွေးတိုင်းဒေသကြီး	ပခုက္ကူမဲဆန္ဒနယ်	2	ဦးဝင်းမြင့်	4270	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	6/28/1944	တောင်သူ	(၈)တန်း	ဗမာ	ဗုဒ္ဓ	မယ်ဇလီပင်ကုန်းအုပ်စု	0	ဦးပေါ်ဆင့်	ဗမာ	ဗုဒ္ဓ	ဒေါ်နန်းသွယ်	ဗမာ	ဗုဒ္ဓ
df9e78285baea57b14350763b310a4a2	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မွန်ပြည်နယ်	မုဒုံမဲဆန္ဒနယ်	1	ဦးအုန်းမြင့်	4363	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	7/17/1944	ဝန်ကြီးချုပ်	သိပ္ပံဘွဲ့ (စစ်တက္ကသိုလ်)	မွန်	ဗုဒ္ဓ	ဘဲရမ်းကျေးရွာ	3347	ဦးငွေဂိုင်(ကွယ်လွန်)	မွန်	ဗုဒ္ဓ	ဒေါ်ငွေကျင်(ကွယ်လွန်)	မွန်	ဗုဒ္ဓ
a379fe5b1933b6087ab8a6a12a436b29	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ရန်ကုန်တိုင်းဒေသကြီး	မှော်ဘီမဲဆန္ဒနယ်	1	ဦးကြည်စိန်	313	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	7/21/1944	အရောင်းအဝယ်	H.S.F(ဟိုက်စကူးဖိုင်နယ်)	တရုတ်/ဗမာ	ဗုဒ္ဓ	မြို့ချောင်အုပ်စု	1810	ဦးစိုက်ပို့	တရုတ်-ဗမာ	ဗုဒ္ဓ	ဒေါ်စိန်ရင်	ဗမာ	ဗုဒ္ဓ
50c8e1c904a0ca57aab210e9e4339150	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ရွှေဘိုမဲဆန္ဒနယ်	2	ဦးနီပွန်	5538	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	7/24/1944	တောင်သူ	စတုတ္ထတန်းအောင်	ဗမာ	ဗုဒ္ဓ	ပန်းတောင်းကျေးရွာအုပ်စု	645	ဦးရိပ်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်လှပိုင်း	ဗမာ	ဗုဒ္ဓ
da2c5e8562a3f7ce3bbebaece20e73dc	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ရန်ကုန်တိုင်းဒေသကြီး	ကမာရွတ်မဲဆန္ဒနယ်	1	ဦးလှခိုင်	321	အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ     	M	9/20/1944	အငြိမ်းစား အင်ဂျင်နီယာချုပ်	Marine Engineer(1st Class), M.O.T/ Myanmar/U.K, B.A(Philosophy) (1st year)	ဗမာ	ဗုဒ္ဓ	(၇)ရပ်ကွက်၊ရန်ကင်းမြို့နယ်	327	ဦးမောင်ညို (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်တင်မေ(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
dbd231d9f91ebf92ad95d702f118cfdb	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ရန်ကုန်တိုင်းဒေသကြီး	ကော့မှူးမဲဆန္ဒနယ်	1	ဦးတင်လှိုင်	226	ဒီမိုကရက်တစ်ပါတီ(မြန်မာ)	M	10/4/1944	တရားလွှတ်တော်ရှေ့နေ	B.A၊H.G.P၊R.L	ဗမာ	ဗုဒ္ဓ	မြို့သစ်ရပ်ကွက်	501	ဦးတင့်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ဆစ်တို (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
254655dd87626253fdeffa920a236ea1	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မန္တလေးတိုင်းဒေသကြီး	ပြင်ဦးလွင်မဲဆန္ဒနယ်	1	ဦးဝင်းမောင်	1016	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	10/5/1944	သစ်ထုတ်ရေး(ငြိမ်း)	တန်းမြင့်ကျောင်းထွက်အောင်	ဗမာ	ဗုဒ္ဓ	ရပ်ကွက်ကြီး(၁)	168	ဦးသာလှိုင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်လှအေး(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
30e51d24651b2b59e89103cccc1e9a51	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကယားပြည်နယ်	ဖာဆောင်းမဲဆန္ဒနယ်	1	ဦးစောဘစိန်	559	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	11/10/1944	အရောင်းအဝယ်	၉ တန်း	ကရင်	ခရစ်ယာန်	တောင်ပိုင်း	38	ဦးဇီးရိုး(ကွယ်လွန်)	ကရင်	ခရစ်ယာန်	ဒေါ်နော်ဆာထူး(ကွယ်လွန်)	ကရင်	ခရစ်ယာန်
0606d761a2a257e71cf6e57713be0ee0	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကချင်ပြည်နယ်	ဗန်းမော်မဲဆန္ဒနယ်	2	ဦးထွန်းတင်	3728	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	11/23/1944	ပညာရေး(ငြိမ်း)	B.Sc (Phys) DipEd	ဗမာ	ဗုဒ္ဓ	ခွန်သာရပ်ကွက်	62	ဦးဘဒင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်လှတင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
e9558ee9ee63e2fe37f4c1dd7f621e25	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ရန်ကုန်တိုင်းဒေသကြီး	တွံတေးမဲဆန္ဒနယ်	2	ဦးမြသောင်း	224	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	11/29/1944	မွေးမြူရေး	B.Sc	ကရင်	ခရစ်ယာန်	ကျွန်းတောရပ်ကွက်	1207	ဦးဘသွင်(ကွယ်လွန်)	ကရင်	ခရစ်ယာန်	ဒေါ်ဖွားရှင် (ကွယ်လွန်)	ကရင်	ခရစ်ယာန်
7891b8dcdbbb1fe47c2e0039fddecc9b	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မွန်ပြည်နယ်	ဗမာတိုင်းရင်းသားလူမျိုး		ဦးသက်ဝင်း	3610	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	12/1/1944	ဝန်ကြီး	ဘီအေ(စစ်တက္ကသိုလ်)	ဗမာ	ဗုဒ္ဓ	မြို့မ(၂)	4231	ဦးခင်ညွန့် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ဖြူ(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
caec54abd8ba358935fc2e34ec27341a	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကရင်ပြည်နယ်	ကြာအင်းဆိပ်ကြီးမဲဆန္ဒနယ်	1	ဦးစောကွယ်ထူး	3570	ကရင်ပြည်နယ်ဒီမိုကရေစီနှင့်ဖွံ့ဖြိုးတိုးတက်ရေးပါတီ	M	12/3/1944	မြို့နယ်ပညာရေးမှူး(အငြိမ်းစား)	B.Sc(Zoo)၊ Dip. Ed	ကရင်	ဗုဒ္ဓ	-	0	ဦးစောယာကို(ကွယ်လွန်)	ကရင်	ဗုဒ္ဓ	ဒေါ်မြမေ(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
6ff4e1fab603fc592845bc99653839fd	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကရင်ပြည်နယ်	ဘားအံမဲဆန္ဒနယ်	1	ဦးတင်မောင်မြင့်	4671	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	12/17/1944	အလယ်တန်းပြဆရာ(ငြိမ်း)၊မြို့နယ်ပြည်သူ့ကောင်စီ၊လုပ်ငန်းစစ်ဆေးရေးအဖွဲ့ဝင်(ငြိမ်း)	တက္ကသိုလ်ဝင်တန်း(အောင်)၊ဆရာအတက်သင်သိပ္ပံ(အောင် ၁၉၆၆−၆၈)	မွန်	ဗုဒ္ဓ	ပြည်ထောင်စု(အမှတ်−၆)	2571	ဦးကျောက်ဖြူ	မွန်	ဗုဒ္ဓ	ဒေါ်ငွေရီ	မွန်	ဗုဒ္ဓ
c2f80f608f093fe93be1dfead3ca45e0	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ပဲခူးတိုင်းဒေသကြီး	ပြည်မဲဆန္ဒနယ်	1	ဦးကျော်တင့်	6486	မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ	M	12/18/1944	လ/ထ မန်နေဂျာ၊စီးပွား/ကူးသန်း(ဆေး)(ငြိမ်း)	(H.S.F)အောင်	ဗမာ	ဗုဒ္ဓ	ကျောင်း/အိုးရပ်ကွက်	0	ဦးလှမောင်	ဗမာ	ဗုဒ္ဓ	ဒေါ်ခင်သိန်	ဗမာ	ဗုဒ္ဓ
39d72a3b17fe1669ff77d2f08fd71f8b	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ကျောင်းကုန်းမဲဆန္ဒနယ်	1	စောမားခတ်(စ်)	1676	ကရင်ပြည်သူ့ပါတီ	M	12/23/1944	အငြိမ်းစား(ကျန်းမာရေးဝန်ထမ်း)	MATRICULATION(1963)	ကရင်	ခရစ်ယာန်	အမှတ်(၃)ရပ်ကွက်	0	မောင်ဝ	ကရင်	ခရစ်ယာန်	ငွေစိန်	ကရင်	ခရစ်ယာန်
466478c8d35536e790f36fee2bbb0e35	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ပဲခူးတိုင်းဒေသကြီး	ပဲခူးမဲဆန္ဒနယ်	1	ဦးမြင့်သန်း	1063	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	1/4/1945	လယ်/ယာ	L.L.B (ဥပဒေဘွဲ့)	မြန်မာ	ဗုဒ္ဓ	ပဲခူးမြို့နယ်၊ ရှင်စောပုရပ်ကွက်	0	ဦးကျော်ရှိန် (ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်တင်မေ	မြန်မာ	ဗုဒ္ဓ
cde85c2cdbe3733c568ccfcdc11fccd2	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ကန့်ဘလူမဲဆန္ဒနယ်	2	ဦးအောင်မြင့်	5573	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	1/5/1945	တောင်သူ	(၄)တန်း	ဗမာ	ဗုဒ္ဓ	တောက္ကရှပ်၊ ကန့်ဘလူမြို့	755	ဦးသာမောင်	ဗမာ	ဗုဒ္ဓ	ဒေါ်သိန်းတင်	-	ဗုဒ္ဓ
0cfb6cd15c1b0c422681530e105e6b3a	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ချင်းပြည်နယ်	တွန်းဇံမဲဆန္ဒနယ်	1	ဦးထန်ကျင့်လျန်း	3862	ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ	M	1/9/1945	တောင်သူ	စနစ်ဟောင်း ရှစ်တန်းအောင်	ချင်း	ခရစ်ယာန်	ခေါဝုန်လေးဆန်ရပ်ကွက်	0	ဦးဆွဇဆိုင်း(ကွယ်လွန်)	ချင်း	ကက်သလစ်ဘာသာ	ဒေါ်မန်းဇာနို(ကွယ်လွန်)	ချင်း	ခရစ်ယာန်
d0974cf5cb20a8817148f317e65c9f41	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	သာပေါင်းမဲဆန္ဒနယ်	1	ဦးထွန်းရီ	1653	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	1/19/1945	စက်မှုလယ်ယာအငြိမ်းစားဝန်ထမ်း	သတ္တမတန်း	ဗမာ	ဗုဒ္ဓ	အမှတ်(၂)ရပ်ကွက်၊ ထွန်စက်ကုန်း၊ သာပေါင်းမြို့	0	ဦးပေါ(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ညှက်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
a33c37f26043ce2ecc71335c9c7c736f	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ချင်းပြည်နယ်	ဖလမ်းမဲဆန္ဒနယ်	1	ဦးဆွေးမှုန်	4344	ချင်းတိုးတက်ရေးပါတီ	M	1/20/1945	မြို့နယ်ပညာရေးမှူး(ငြိမ်း)	ဘီအေ(အင်္ဂလိပ်)၊ ပညာရေးဒီပလိုမာ	ချင်း	ခရစ်ယာန်	ဗလိုင်ရပ်ကွက်	0	ဦးရှလွယ်(ကွယ်လွန်)	ချင်း	ခရစ်ယာန်	ဒေါ်ကင်ဖုန်(ကွယ်လွန်)	ချင်း	ခရစ်ယာန်
e0f6da746d8481dd21519db881010e18	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ချင်းပြည်နယ်	ထန်တလန်မဲဆန္ဒနယ်	2	ဦးလျှံကြယ်	0	ချင်းအမျိုးသားဒီမိုကရက်တစ်ပါတီ	M	2/15/1945	ရဲမှူး (အငြိမ်းစား)	သိပ္ပံဘွဲ့၊ ရုက္ခဗေဒ	ချင်း	ခရစ်ယာန်	အမှတ်(၃)ရပ်ကွက်၊ ထန်တလန်မြို့	0	ဦးချာခူး (ကွယ်လွန်)	ချင်း	ခရစ်ယာန်	ဒေါ်နူလန်း (ကွယ်လွန်)	ချင်း	ခရစ်ယာန်
b6193bcc9f87497d10b7fc122a010341	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ချင်းပြည်နယ်	ကန်ပက်လက်မဲဆန္ဒနယ်	1	ဦးလိန်းဟာ	4385	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	3/3/1945	တောင်သူ(ဥယျာဉ်ခြံလုပ်ငန်း)	၁၀တန်း(ခ)	ချင်း	ဗုဒ္ဓ	ဈေးသစ်ရပ်ကွက်၊ ဟားခါးမြို့	0	ဦးဟာထန် (ကွယ်လွန်)	ချင်း	ဗုဒ္ဓ	ဒေါ်အွဲအွမ် (ကွယ်လွန်)	ချင်း	နတ်ဘာသာ
68cacc4f8d6561c39ba38b0b7baa1a9b	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ဗန်းမောက်မဲဆန္ဒနယ်	2	ဦးပြေသိမ်း	5851	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	3/9/1945	ဒါရိုက်တာ၊ ဖြိုးဝေလျှံအောင်ကုမ္ပဏီ	စတုထ္တတန်းအောင်	ကဒူး	ဗုဒ္ဓ	မံအင်မင်းကုန်းအုပ်စု	0	ဦးထွန်းခိုင်	ကဒူး	ဗုဒ္ဓ	ဒေါ်မယ်တင်	ကဒူး	ဗုဒ္ဓ
498887c57da38a2f8ea63ed132954885	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကယားပြည်နယ်	လွိုင်ကော်မဲဆန္ဒနယ်	1	ဦးခင်မောင်	4307	အမျိုးသားတိုးတက်ရေးပါတီ	M	4/15/1945	အငြိမ်းစား	ဒဿမတန်း	မြန်မာ	ဗုဒ္ဓ	ဒေါတမ	0	ဦးသန်းရွှေ (ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ခင်စိန်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
9f3681036417296bdb180e6f30464ff0	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	မအူပင်မဲဆန္ဒနယ်	1	ဦးတင်သိန်း	3329	မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ	M	4/25/1945	စက်ချုပ်၊ လယ်	အလယ်တန်း	ဗမာ	ဗုဒ္ဓ	-	0	ဦးအေး(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်အေးကြည်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
e1d6527153386828beeef06591fb8c97	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဟင်္သာတမဲဆန္ဒနယ်	1	ဦးစိုးမြင့်	2067	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	5/1/1945	ပါမောက္ခချုပ်(ငြိမ်း)၊ဟင်္သာတက္ကသိုလ်	မဟာသိပ္ပံသတ္တဗေဒအဓိက	ဗမာ	ဗုဒ္ဓ	စစ်ကဲလမ်း၊ ဥယျာဉ်တောင်ရပ်ကွက်	0	ဦးဘသိန်း (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ရင် (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
01fb69d1b6bdbbba1deb46c618601e62	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မန္တလေးတိုင်းဒေသကြီး	စဥ့်ကိုင်မဲဆန္ဒနယ်	1	ဦးညီညီ	916	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	5/30/1945	သန်းတရာဆီစက်လုပ်ငန်း	(၁၀)တန်း	ဗမာ	ဗုဒ္ဓ	-	199	ဦးဇာဒိပ္ဖိုလ်	ဗမာ	ဗုဒ္ဓ	ဒေါ်ညွန့်မြိုင်	-	ဗုဒ္ဓ
a3a59247a0864fd348e4b9db4fb454bf	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကရင်ပြည်နယ်	မွန်တိုင်းရင်းသားလူမျိုး		ဦးမင်းတင်ဝင်း	4061	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	6/18/1945	လ/ထ မြို့နယ်ပညာရေးမှူး(ငြိမ်း)	B.A၊ B.Ed	မွန်	ဗုဒ္ဓ	ဘားအံ(၄)ရပ်ကွက်	417	ဦးဘိုကျော် (ကွယ်လွန်)	မွန်	ဗုဒ္ဓ	ဒေါ်အေးခင် (ကွယ်လွန်)	မွန်	ဗုဒ္ဓ
3d01d9c3cfe2060e5a89e5693b175570	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဝါးခယ်မမဲဆန္ဒနယ်	2	ဦးမြင့်ဆွေ	1323	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	7/17/1945	(အငြိမ်းစား)ကျောင်းဆရာ	H.S.F တန်းမြင့်ကျောင်းထွက်အောင်	မြန်မာ	ဗုဒ္ဓ	ပုလဲအောင်ရပ်ကွက်	0	ဦးမောင်မောင်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ထွေးတင် (၈၉)နှစ်	မြန်မာ	ဗုဒ္ဓ
2c7c07bc696afea65682413e89e20a15	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ကောလင်းမဲဆန္ဒနယ်	2	ဦးတင်မြင့်	5862	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	7/30/1945	ကုန်သွယ်ရေးငြိမ်း	တန်းမြင့်ကျောင်းထွက်	မြန်မာ	ဗုဒ္ဓ	ဝါးရုံခုံအုပ်စု၊ကြို့ခုံကျေးရွာ	97	ဦးဘမှင်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်သိန်းညွန့်(ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
800646ef90a902da2623048067416541	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ပန်းတနော်မဲဆန္ဒနယ်	2	မန်းထိန်ဝင်းစိန်	1945	ကရင်အမျိုးသားပါတီ	M	8/11/1945	ငါးမွေးမြူရေးလုပ်ငန်း၊ အလယ်တန်းပြအငြိမ်းစား	High School Final	ကရင်	ခရစ်ယာန်	ပန်းတနော်-မရမ်းအုပ်စု	0	ဦးအောင်ကြူး	ကရင်	ခရစ်ယာန်	ဒေါ်မကလေး	ကရင်	ခရစ်ယာန်
f5b82b54c98ad036431eaed1a87725fa	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ဘိုကလေးမဲဆန္ဒနယ်	1	ဦးခင်ဘို(ခ)ဦးအောင်ခင်ဗိုလ်	2011	အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ	M	9/8/1945	ခေါက်ဆွဲဖို	နဝမတန်းအောင်	မြန်မာ	ဗုဒ္ဓ	(၇)ရပ်ကွက်	3693	ဦးသိန်းမောင်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်ကြည်(ကွယ်လွန်)	မြန်မာ	ဗုဒ္ဓ
5d7135ea28c8f61edd6c4551c1f14d9e	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ကချင်ပြည်နယ်	အင်ဂျန်းယန်မဲဆန္ဒနယ်	1	ဦးဇော်မိုးနော်	3970	ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ	M	9/16/1945	ကြက်မွေးမြူရေး ၊ ခြံလုပ်ငန်း	(၁၀)တန်း	ကချင်	ခရစ်ယာန်	မလိယာန်နယ်မြေ(၅) လယ်ကုန်းရပ်ကွက်	0	ဦးဂွမ်ဂျာနော်(ကွယ်လွန်)	ကချင်	ခရစ်ယာန်	ဒေါ်မရမ်ဘောက်(ကွယ်လွန်)	ကချင်	ခရစ်ယာန်
1697f36a7932281304d27dcf90905bc0	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မွန်ပြည်နယ်	ချောင်းဆုံမဲဆန္ဒနယ်	2	ဦးမောင်အေး	4359	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	9/18/1945	အငြိမ်းစား(နိုင်ငံရေးပင်စင်)	တန်းမြင့်ကျောင်းထွက်လက်မှတ်ရအောင်	မြန်မာ	ဗုဒ္ဓ	မုကွဲကျေးရွာ	1481	ဦးထွန်းလှိုင်(ကွယ်လွန်)(၁၉၇၄-ခုနှစ်)	မြန်မာ	ဗုဒ္ဓ	ဒေါ်စန်းမြင့်(ကွယ်လွန်)(၁၉၅၂-ခုနှစ်)	မြန်မာ	ဗုဒ္ဓ
054be641380757f8f4be13b88ecdb0f9	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ရခိုင်ပြည်နယ်	မာန်အောင်မဲဆန္ဒနယ်	2	ဦးသာညွန့်	7648	ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ	M	9/21/1945	ပြည်နယ်လွှတ်တော် ဒုတိယ ဥက္ကဌ	H.S.F အောင်	ရခိုင်	ဗုဒ္ဓ	မြို့သစ်ရပ်ကွက်	0	ဦးစောလှ	ရခိုင်	ဗုဒ္ဓ	ဒေါ်မချမ်းသာ	ရခိုင်	ဗုဒ္ဓ
13bff0f8895c6561f44bd5bee01d89a9	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	ဧရာဝတီတိုင်းဒေသကြီး	ညောင်တုန်းမဲဆန္ဒနယ်	1	ဒေါ်လှငွေ	3341	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	F	9/29/1945	အထက်တန်းပြဆရာမ (ငြိမ်း)	B.A Dip-Ed	ဗမာ	ဗုဒ္ဓ	အမှတ်(၂)ရပ်ကွက်	998	ဦးမောင်ထုန်း (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ	ဒေါ်ခင်လှ (ကွယ်လွန်)	ဗမာ	ဗုဒ္ဓ
c53cc0abcdc0642205b3eeb395b4ac4c	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	မန္တလေးတိုင်းဒေသကြီး	ဝမ်းတွင်းမဲဆန္ဒနယ်	2	ဦးကျော်မြင့်	652	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	10/15/1945	အထက်တန်းပြ (ငြိမ်း)	သိပ္ပံဘွဲ့(သတ္တဗေဒ)	ဗမာ	ဗုဒ္ဓ	ဝမ်းတွင်းမြို့	2041	ဦးညွန့်မောင်	ဗမာ	ဗုဒ္ဓ	ဒေါ်အေးကြည်	ဗမာ	ဗုဒ္ဓ
841d3f21f163d372664a92b07db0188c	တိုင်းဒေသကြီး/ပြည်နယ်လွှတ်တော်	စစ်ကိုင်းတိုင်းဒေသကြီး	ထီးချိုင့်မဲဆန္ဒနယ်	1	ဦးလေးမောင်	5829	တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ	M	10/31/1945	စိုက်ပျိုးရေး	H.S.F တန်းမြှင့်ကျောင်းထွက်အောင်	မြန်မာ	ဗုဒ္ဓ	စံပြရပ်ကွက်	984	ဦးဘသော်	မြန်မာ	ဗုဒ္ဓ	ဒေါ်စိန်ခင်	မြန်မာ	ဗုဒ္ဓ
