candidate_id,mpid,house,state,constituency_name,constituency_number,full_name,photo_url,party,gender,birthdate,occupation,education,nationality,religion,ward_village,father,father_nationality,father_religion,mother,mother_nationality,mother_religion,votes
0e7846a13da0b853f40e789a7ca278c2,,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,4,ဦးလှမြင့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150825_271.jpg,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),M,12/17/1947,စားသောက်ဆိုင်,B.Sc,မြ်နမာ,ဗုဒ္ဓ,သရက်မြို့ ၊ စျေးရပ်ကွက် ၊ ဆုတောင်းပြည့်ဘုရားလမ်း ၊ မဲစရင်းအမှတ်စဉ်,ဦးဘထွန်း (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်တင်တင်,ဗမာ,ဗုဒ္ဓ,-1
9ae18b535b37b993e4dccc9d321467e7,,အမျိုးသားလွှတ်တော်,ရခိုင်,ရခိုင်,4,ဦးဖိုးထွန်းစိန်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150901_089.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,8/5/1949,ပညာရေး(အငြိမ်းစား)ကျောင်းဆရာ,အထက်တန်းပညာ (ခ) အဆင့်အောင်,ရခိုင်,ဗုဒ္ဓ,၄ခြောက်ဈေးရပ်ကွက်,ဦးငချမ်း(ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဦးသက်နံဖြူ   (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
079aef4aa5d80d37e4f70b43111e4bc2,,အမျိုးသားလွှတ်တော်,တနင်္သာရီ,တနင်္သာရီ,10,ဦးစိန်လွင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150825_435.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,8/12/1949,ဥယျာဉ်,၁၀တန်း(ခ)၊၁၉၇၀,ဗမာ,ဗုဒ္ဓ,ချောင်းကြီးရပ်ကွက်,ဦးချစ်ထူး (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်အေးကြီး (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
c94073c12c52fec12c514e8f9503cbb7,,အမျိုးသားလွှတ်တော်,ကရင်,ကရင်,10,ဦးစောသိန်းညွန့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150826_152.jpg,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,M,9/14/1949,အရောင်းအဝယ်,B.Sc(Math),ကရင်,ဗုဒ္ဓ,အမှတ်(၁) ကျုံဒိုး,ဦးအေးမြိုင် (ကွယ်လွန်),ကရင်,ဗုဒ္ဓ,ဒေါ်မူး (ကွယ်လွန်),ကရင်,ဗုဒ္ဓ,-1
50020cae396371a2edcabf4e92cee199,,အမျိုးသားလွှတ်တော်,ရခိုင်,ရခိုင်,8,ဦးကြယ်သာထွန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150903_051.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,9/17/1949,အပ်ချုပ်လုပ်ငန်း,အဋ္ဌမတန်း,ရခိုင်,ဗုဒ္ဓ,-,ဦးမောင်ညို (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဒေါ်ကြာပွင့် (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
b6b726d994e88e1df9bb2083571a40b3,,အမျိုးသားလွှတ်တော်,ပဲခူး,ပဲခူး,8,ဦးကျော်သန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150818_0107.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,9/22/1949,ပင်စင်စား,B.Ag (စိုက်ပျိုးပညာ),မြန်မာ,ဗုဒ္ဓ,ခေတ္တရာမြို့သစ်ရပ်ကွက်,ဦးထွန်းရှင်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,ဒေါ်သောင်းညွန့်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,-1
ae72b1897178c82826fce85c3e846147,,အမျိုးသားလွှတ်တော်,ကရင်,ကရင်,12,ဦးစောထယ်ရီ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150824_410.jpg,ဖလုံ-စဝေါ် ဒီမိုကရက်တစ်ပါတီ,M,10/17/1949,အကျိုးဆောင်/အင်္ဂလိပ်စကားပြောသင်,၁၀ တန်း,ကရင်,ခရစ်ယာန်,ရပ်ကွက်(၆),စောလေးမူဖေါ(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,နော်ရိုစလင်း(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,-1
45fc1f4c429538ca261513808437a727,,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,8,ဦးဝင်းမြင့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150825_445.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,10/25/1949,အထက်တန်းပြဆရာ၊ အငြိမ်းစား,ဝိဇ္ဇာ၊ ပညာရေးဒီပလိုမာ,ဗမာ,ဗုဒ္ဓ,စက်ရုံရပ်ကွက်,ဦးအေး,ဗမာ,ဗုဒ္ဓ,ဒေါ်ကြင်အေး,ဗမာ,ဗုဒ္ဓ,-1
0966ff9fe60ea0bd04b00a4eba1218f0,,အမျိုးသားလွှတ်တော်,ကယား,ကယား,8,ဒေါ်တင်ကြည်စိုး,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150817_0014.jpg,ကယားလူမျိုးစုဒီမိုကရေစီပါတီ,F,11/11/1949,ထက်/အုပ် (ငြိမ်း),B.Sc (Maths) B.E.D,ရှမ်း,ဗုဒ္ဓ,ဘောလခဲ၊ ရှမ်းပိုင်း,ဦးခရူးစိုး,ကယန်း,ဗုဒ္ဓ,ဒေါ်သိန်းနု,ရှမ်း,ဗုဒ္ဓ,-1
dba612a4d98bcfb41c4b79627af1ba18,LWMP-01-0312,အမျိုးသားလွှတ်တော်,ကယား,ကယား,7,ဦးအောင်မင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150825_153.jpg,,M,11/21/1949,ပြည်ထောင်စုဝန်ကြီး,သိပ္ပံဘွဲ့ (စစ်တက္ကသိုလ်),ဗမာ,ဗုဒ္ဓ,ဈေးပိုင်းရပ်ကွက်၊ဗိုလ်ချုပ်အောင်ဆန်းလမ်း၊အိမ်အမှတ်(၅၀),ဦးလှရှိန်,ဗမာ,ဗုဒ္ဓ,ဒေါ်ညွန့်ရင်,ဗမာ,ဗုဒ္ဓ,-1
30fff99e84452a32c870f36f5456a721,,အမျိုးသားလွှတ်တော်,စစ်ကိုင်း,စစ်ကိုင်း,10,ဒေါ်ဝင်းကြည်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150826_298.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,F,11/22/1949,ဥက္ကဌ၊ တ-စ-ည၊ မော်လိုက်မြို့,(၁၀)တန်းအောင်,ဗမာ,ဗုဒ္ဓ,မြို့မ(၂)၊ အောင်မင်္ဂလာရပ်,ဦးအာဒိ (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်စောတင် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
31a8cd8291fcae78028be555e2a6a47a,,အမျိုးသားလွှတ်တော်,ကယား,ကယား,11,ဦး​စောရွှေလေး(စောမုသာဘာ),0,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,11/25/1949,ခဲလုပ်,ဒသမတန်း,ကရင်,ခရစ်ယာန်,လိုခါးလိုမော်ချီး,စောအချာ,ကရင်,ခရစ်ယာန်,နော်ဝါ,ကရင်,ခရစ်ယာန်,-1
fd4ad92badc2b547f830fcdee7448a92,,အမျိုးသားလွှတ်တော်,မွန်,မွန်,9,ဦးမောင်အေး,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150824_383.jpg,၈၈ မျိုးဆက်ဒီမိုကရေစီပါတီ,M,12/17/1949,ကျောင်းအုပ်ဆရာကြီး(ငြိမ်း),တန်းမြင့်ကျောင်းထွက်အောင်(၁၉၆၇)ခုနှစ်,ဗမာ,ဗုဒ္ဓ,နန်းခဲရပ်ကွက်,ဦးကြွယ်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်မြတင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
c7c55c55fe9775dbae97b2b8e82f6347,,အမျိုးသားလွှတ်တော်,ဧရာဝတီ,ဧရာဝတီ,3,ဦးဆန်းမြင့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0472.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,2/1/1950,တရားလွှတ်တော်ရှေ့နေ,ဥပဒေဘွဲ့,ဗမာ,ဗုဒ္ဓ,အိုင်သပြုအုပ်စု,ဦးချစ်အေး,ဗမာ,ဗုဒ္ဓ,ဒေါ်အေးတင်,ဗမာ,ဗုဒ္ဓ,-1
0961151393ddbbd1d8c7beada1727aef,LWMP-01-0210,အမျိုးသားလွှတ်တော်,ရှမ်း,ရှမ်း,5,ဒေါက်တာစိုင်းကျော်အုန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150831_0005.jpg,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,M,3/12/1950,ဒုတိယဝန်ကြီး ၊ ဟိုတယ်နှင့်ခရီးသွားလာရေးဝန်ကြီးဌာန,ဘီဗွီအက်(စ) (ရန်ကုန်),ရှမ်း,ဗုဒ္ဓ,အောင်မေတ္တာရပ်ကွက်၊,ဦးခမ်းစင်,ရှမ်း,ဗုဒ္ဓ,ဒေါ်မြအောင်,ရှမ်း,ဗုဒ္ဓ,-1
cd0c0bc563fa82a25b74711bc4e151e5,,အမျိုးသားလွှတ်တော်,မွန်,မွန်,9,ဦးခွန်သိန်းရွှေ(ခ)သိန်းရွှေ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150825_0073.jpg,ပအိုဝ်းအမျိုးသားအဖွဲ့ချုပ်(PNO)ပါတီ,M,3/16/1950,လက်ထောက်ညွှန်ကြားရေးမှူး(အငြိမ်းစား)၊အထူးစုံစမ်းစစ်ဆေးရေးဦးစီးဌာန,ဘီအေ(ဝိဇ္ဇာဘွဲ့) ၁၉၇၃,ပအိုဝ်း,ဗုဒ္ဓ,ထောင်မှူးကျေးရွာအုပ်စု,ဦးမောင်တင်(ကွယ်လွန်),ပအိုဝ်း,ဗုဒ္ဓ,ဒေါ်ရင်နု(ကွယ်လွန်),ပအိုဝ်း,ဗုဒ္ဓ,-1
0cc33e34a564853bcd2140815f445b48,,အမျိုးသားလွှတ်တော်,ရှမ်း,ရှမ်း,3,ဦးရောဘတ်ကျအုံး(ခ)ဦးညီကရုန်း,0,,M,3/28/1950,စက်မှု/လက်မှု,ဒဿမတန်း,ဝ,ခရစ်ယာန်,-,ဦးကျက်ရုန်း,ဝ,ခရစ်ယာန်,ဒေါ်ဂိုဟော,ဝ,ခရစ်ယာန်,-1
87716dac2662a3125038df94375914e4,,အမျိုးသားလွှတ်တော်,ကရင်,ကရင်,7,ဦးစောလှမောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150824_0236.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,3/30/1950,ပြည်ခိုင်ဖြိုးပါတီ၊ခရိုင်ပါတီကော်မတီဝင်,(၁၀)တန်းအောင်,ဂေဘာကရင်,ခရစ်ယာန်,လိပ်သိုရပ်ကွက်(၄),ဦးစောဂျိုးဇက်,ဂေဘာကရင်,ခရစ်ယာန်,ခင်မေလေး,ဂေဘာကရင်,ခရစ်ယာန်,-1
fc865effa6b57ac459cf3403dff6af41,,အမျိုးသားလွှတ်တော်,ရှမ်း,ရှမ်း,7,ဦးကျလော,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150826_0137.jpg,လားဟူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,M,4/2/1950,လယ်ယာ,၁၀-ခ တန်း,လားဟူ,ခရစ်ယာန်,မိုင်းဇင်း,ဦးကျဖို့(၁၉၈၀-ကွယ်လွန်),လားဟူ,ခရစ်ယာန်,ဒေါ်နာဝ(ကွယ်လွန်),လားဟူ,ခရစ်ယာန်,-1
0fda1eba3b51e86c4def6d1e1bb779ce,UPMP-01-0001,အမျိုးသားလွှတ်တော်,ဧရာဝတီ,ဧရာဝတီ,1,ဦးစိုးဟန်လင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0468.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,4/3/1950,ကုန်သည်,B.Sc(Zoology)သ/၃၁၈(၁၉၇၃) ၀/သတ္တတက္ကသိုလ်,ဗမာ,ဗုဒ္ဓ,အမှတ်(၂) ရပ်ကွက်,ဦးအလင်း(ကွယ်လွန်),−,−,ဒေါ်ရီ (ကွယ်လွန်),−,−,-1
bc5f3188da363f800d569b5669aa5b14,,အမျိုးသားလွှတ်တော်,မန္တလေး,မန္တလေး,11,ဦးစိုးအောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150817_0076.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,5/7/1950,အရောင်းအဝယ်,သိပ္ပံဘွဲ့ (ရုက္ခဗေဒ),ဗမာ,ဗုဒ္ဓ,-,-,-,-,-,-,-,-1
bbd4b4568dc2a4633bcddf8374638632,,အမျိုးသားလွှတ်တော်,ရန်ကုန်,ရန်ကုန်,3,မလိခဦးလှချစ်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_A_20150813_0032.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,5/14/1950,ကျောင်းအုပ်ဆရာကြီး (ပညာပါရမီ ကိုယ်ပိုင် အထက်တန်းဆင့် ),B.A ( Geography ),ဗမာ,ဗုဒ္ဓ,(၈)ရပ်ကွက်,ဦးရွှေဘုတ် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ကုလားမ(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
1ca45bb5a5b3d3ed85ae947a28877410,,အမျိုးသားလွှတ်တော်,ဧရာဝတီ,ဧရာဝတီ,5,ဦးမောင်မောင်အုန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150825_001.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,5/18/1950,အင်ဂျင်နီယာချုပ် (နိုင်ငံခြားသင်္ဘော),အင်ဂျင်နီယာဘွဲ့ (သတ္တုတူးဖော်ရေး) B.E (Mining),ဗမာ,ဗုဒ္ဓ,ဘွက်ကြီးရပ်ကွက်၊ သဲဖြူအုပ်စု၊,ဦးဘိုးဆောင်,ဗမာ,ဗုဒ္ဓ,ဒေါ်မယ်ခ,ဗမာ,ဗုဒ္ဓ,-1
f15b03070c3021f2bc7ff35ba7f8fb49,,အမျိုးသားလွှတ်တော်,ချင်း,ချင်း,12,ဦးရိုကြိုင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150825_105.jpg,တိုင်းရင်းသားလူမျိုးစုများဖွံ့ဖြိုးရေးပါတီ,M,6/1/1950,မြေစာရင်းဦးစီးမှူး (အငြိမ်းစား),တန်းမြင့်ကျောင်းထွက်(H.S.F),ချင်း,ခရစ်ယာန်,စံပြရပ်ကွက်၊မင်းတပ်,ဦးခယ်နိုင်(ကွယ်လွန်),ချင်း,ခရစ်ယာန်,ဒေါ်ငွန်နှိပ် (ကွယ်လွန်),ချင်း,ခရစ်ယာန်,-1
ed749ea97ec806e06b22aa249dea0080,,အမျိုးသားလွှတ်တော်,မွန်,မွန်,12,ဦးသိန်းလွင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150824_395.jpg,,M,6/1/1950,မြို့နယ်ဖွံ့ဖြိုးတိုးတက်ရေးအထောက်အကူပြုကော်မတီ(ဥက္ကဋ္ဌ)ဒုဦးစီးထွေအုပ်(ငြိမ်း),ဝိဇ္ဇာဘွဲ့(မြန်မာစာ),မြန်မာ,ဗုဒ္ဓ,ပုဘင်ကျေးရွာ,ဦးအောင်ရွှေ(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,ဒေါ်ကျင်မြိုင်(ကွယ်လွန်),မြန်မာ,ဗုဒ္ဓ,-1
4feae0ae4865a9d31df1fc9b8f4d458f,,အမျိုးသားလွှတ်တော်,ရခိုင်,ရခိုင်,2,ဦးညိုလှဖြူ,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150901_048.jpg,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,M,6/7/1950,အငြိမ်းစားကျောင်းအုပ်ဆရာကြီး(မူအုပ်),၁၀ တန်းအောင်,ရခိုင်,ဗုဒ္ဓ,အလယ်ပိုင်းပေါက်တော,ဦးတီဆွေ(ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဒေါ်အောင်မြဝေ(ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
92bc4b798a41c85df397fa9ae35cf875,,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,6,ဦးဝင်းမောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150825_107.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,6/28/1950,အထက်တန်းရှေ့နေ၊ ပွဲရုံလုပ်ငန်း,ဝိဇ္ဇာဘွဲ့ရ၊ အထက်တန်းရှေ့နေ,ဗမာ,ဗုဒ္ဓ,ပေါင်းပင်ဇင်းရပ်,ဦးဘစိန် (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်အေးရွှေ (ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
2118c6e69579f1477ee0197e3dc3abac,,အမျိုးသားလွှတ်တော်,မန္တလေး,မန္တလေး,6,ဦးဝင်းမောင်,https://storage.googleapis.com/staticassets/candidate-photos/Scan__C_0112.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,6/28/1950,ညွှန်ကြားရေးမှူး (ငြိမ်း) ၊ ဥက္ကဌ၊ တိုင်းဒေသကြီးလွှတ်တော်,B.Econ၊HGP,ဗမာ,ဗုဒ္ဓ,အမှတ်(၆)ရပ်ကွက်,ဦးတင်အောင်,ဗမာ,ဗုဒ္ဓ,ဒေါ်ကြင်မေ,ဗမာ,ဗုဒ္ဓ,-1
4603d1c56256eb85609a8cdfcef51659,,အမျိုးသားလွှတ်တော်,ကယား,ကယား,10,ဦးစောဆာကဘရူရှီး,https://storage.googleapis.com/staticassets/candidate-photos/Scan_D_20150825_0082.jpg,လူမျိုးပေါင်းစုံဒီမိုကရေစီပါတီ(ကယားပြည်နယ်),M,6/29/1950,မော်တော်ယာဉ်လုပ်ငန်း,အခြေခံပညာအထက်တန်း(၁၀)တန်း၊စိုက်ပျိုးရေး၊ကျောက်တိုင်၊တောင်ငူ,ကရင်,ခရစ်ယာန်,မင်္ဂလာရပ်ကွက်,ဦးစောဘွယ်(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,ဒေါ်နော်ဂျက်စီ(ကွယ်လွန်),ကရင်,ခရစ်ယာန်,-1
d60d880dc03c70518f8dd4fb95e9e7c3,,အမျိုးသားလွှတ်တော်,ရခိုင်,ရခိုင်,4,ဦးကျော်ကျော်,0,ရခိုင်အမျိုးသားပါတီ,M,7/8/1950,အထက်တန်းပြဆရာ(ငြိမ်း),LL.B,ရခိုင်,ဗုဒ္ဓ,ဗန္ဓုလရပ်ကွက်,ဦးမောင်သာဝေ (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,ဒေါ်စိန်ညွန့်ဖြူ (ကွယ်လွန်),ရခိုင်,ဗုဒ္ဓ,-1
67158bf663e57f639dc3678209af7bf8,,အမျိုးသားလွှတ်တော်,မွန်,မွန်,7,ဦးမြသောင်း(ခ)ဦးဗိုလ်သောင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150824_232.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,7/27/1950,ခြံ-ဥယျာဉ်,၁၀ တန်း,မွန်,ဗုဒ္ဓ,-,ဦးပါမူ(ကွယ်လွန်),မွန်,ဗုဒ္ဓ,ဒေါ်ပုလုံး(ကွယ်လွန်),မွန်,ဗုဒ္ဓ,-1
daa8c23ae1fcf6bbdbbf5709a0739806,UPMP-01-0082,အမျိုးသားလွှတ်တော်,မကွေး,မကွေး,4,ဦးအောင်ကြည်ညွန့်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150825_274.jpg,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,M,9/7/1950,ယခင် အထက်တန်းရှေ့နေ ၊ ယခု နိုင်ငံရေး,B.Ag. ၊ H.G.P,မြန်မာ,ဗုဒ္ဓ,မောင်းတိုင်(၁),ဦးတင်မြင့်,မြန်မာ,ဗုဒ္ဓ,ဒေါ်သန်းရင်,မြန်မာ,ဗုဒ္ဓ,-1
24824754c709038f005dad18fb2dfcb9,,အမျိုးသားလွှတ်တော်,ချင်း,ချင်း,12,ဦးကံလင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150825_103.jpg,ခူမီး(ခမီး)အမျိုးသားပါတီ,M,9/10/1950,စာရင်းစစ်မှူး(ငြိမ်း),သိပ္ပံဘွဲ့,ခူမီး,ခရစ်ယာန်,မြို့မရပ်ကွက်,ဦးလိုင်းဖါး(ကွယ်လွန်),ခူမီး,ဗုဒ္ဓ,ဒေါ်ဝိန်တိန်း(ကွယ်လွန်),ခူမီး,ဗုဒ္ဓ,-1
d98b795e4e838967bf3e375a1ab04e48,,အမျိုးသားလွှတ်တော်,တနင်္သာရီ,တနင်္သာရီ,9,ဦးထင်အောင်ကျော်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150825_426.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,9/16/1950,ဥက္ကဌ၊ တနင်္သာရီတိုင်းဒေသကြီးလွှတ်တော်,သိပ္ပံဘွဲ့ (ဓာတုဗေဒ) ၊ မဟာဝိဇ္ဇာဘွဲ့ (ကာကွယ်ရေးပညာ),ဗမာ,ဗုဒ္ဓ,ပုလောမြို့နယ်၊ ခန္တီကျေးရွာ အုပ်စု,(ဦးမက်ကြူး),ဗမာ,ဗုဒ္ဓ,ဒေါ်မြတင်,ဗမာ,ဗုဒ္ဓ,-1
5e2fd985ba8511d6be8d83585a4aea52,,အမျိုးသားလွှတ်တော်,ကချင်,ကချင်,1,ဦးအင်ဖုန်တန်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150831_098.jpg,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,M,10/6/1950,အငြိမ်းစား(ဒုတိယညွန်ကြားရေးမှူး) သမဝါယမဦးစီးဌါန,LL.B (ဥပဒေဘွဲ့),ရဝမ်,ခရစ်ယာန်,ကောင်ကထောင်ရပ်ကွက်၊ ပူတာအိုမြို့,ဦးနမ်ရဲဆင်(ကွယ်လွန်),ရဝမ်,ခရစ်ယာန်,ဒေါ်ဘန်းငူနန်(ကွယ်လွန်),ရဝမ်,ခရစ်ယာန်,-1
d72227d0dc15792c3c8f01d734a1c0ee,,အမျိုးသားလွှတ်တော်,ရှမ်း,ရှမ်း,6,ဦးစိုင်းဆမ်တစ်,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150825_064.jpg,ရှမ်းပြည်နယ်အရှေ့ပိုင်းဖွံ့ဖြိုးတိုးတက်ရေးဒီမိုကရက်တစ်ပါတီ,M,10/6/1950,ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ,ဘီအေ (ပထဝီဝင်),ဂုံရှမ်း,ဗုဒ္ဓ,-,ဦးတစ် (ကွယ်လွန်),ဂုံရှမ်း,ဗုဒ္ဓ,ဒေါ်နန်းထွီ,ဂုံရှမ်း,ဗုဒ္ဓ,-1
02b5a29e4f4af2779ac0459647801109,UPMP-01-0099,အမျိုးသားလွှတ်တော်,မန္တလေး,မန္တလေး,10,ဦးမှတ်ကြီး,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150811_0011.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,11/15/1950,ခရိုင်စိုက်ပျိုးရေးမန်နေဂျာ(ငြိမ်း),စိုက်ပျိုးရေးပညာဘွဲ့(B.Ag),ဗမာ,ဗုဒ္ဓ,ရွာကောက်,ဦးသန်းတင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ကြည်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
b12733c202c66258b9910a4a91d66683,UPMP-01-0137,အမျိုးသားလွှတ်တော်,စစ်ကိုင်း,စစ်ကိုင်း,9,ဦးသိန်းဝင်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_B_20150826_294.jpg,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,M,11/23/1950,အမျိုးသားလွှတ်တော်ကိုယ်စားလှယ်,B.com၊ C.P.A,ဗမာ,ဗုဒ္ဓ,ဈေးတန်းရပ်ကွက်,ဦးရွှေလုံး(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,ဒေါ်ဟန်တင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
385e12198bfa73eaf909b0e8b45b4488,,အမျိုးသားလွှတ်တော်,မွန်,မွန်,1,ဒေါ်မိနွယ်နွယ်လင်း(ခ)ဒေါ်အေးသန်း,https://storage.googleapis.com/staticassets/candidate-photos/Scan_E_20150824_348.jpg,မွန်အမျိုးသားပါတီ,F,12/9/1950,အိမ်ရှင်မ,B.A (မြန်မာစာ),မွန်,ဗုဒ္ဓ,(၄)ရပ်ကွက်၊မရမ်းကုန်းမြို့နယ်,ဦးအောင်စိန်(ကွယ်လွန်),မွန်,ဗုဒ္ဓ,ဒေါ်အုံးမြ (ကွယ်လွန်),မွန်,ဗုဒ္ဓ,-1
2aee7cabe53362246d7121f6fbfb3b57,,အမျိုးသားလွှတ်တော်,တနင်္သာရီ,တနင်္သာရီ,3,ဦးခင်မောင်စိုး,https://storage.googleapis.com/staticassets/candidate-photos/Scan_C_20150827_013.jpg,ထားဝယ်တိုင်းရင်းသားများပါတီ,M,3/14/1950,ဥယျာဉ်,စိုက်ပျိုးရေးသိပ္ပံဘွဲ့ B.Ag(1971),မြန်မာ,ဗုဒ္ဓ,−,ဦးအောင်လှ,ဗမာ,ဗုဒ္ဓ,ဒေါ်သောင်းတင်(ကွယ်လွန်),ဗမာ,ဗုဒ္ဓ,-1
